student_id,name,gender,join_date,ability_band,study_hours_per_week,overall_attendance,video_completion_rate,average_video_duration,video_sessions,average_quiz_accuracy,average_quiz_score,quiz_attempts,mock_test_average,mock_test_count,average_assignment_score,assignment_delay_average,on_time_submissions,delayed_submissions,missing_submissions,engagement_score,weekly_videos_watched,weekly_forum_posts,weekly_study_sessions,study_hours,performance,low_attendance_flag,low_quiz_accuracy_flag,low_mock_average_flag,low_study_hours_flag,low_assignment_score_flag,high_delay_flag,learning_gap_score,student_rank,learning_category,recommendations,recommendation_summary
S2522,Andrew Fernandez,Male,2025-06-19,Medium,7.648324113571558,0.7,0.3333333333333333,10.433333333333334,3,0.7192222222222222,68.44444444444444,27,79.0,2,85.66666666666667,0.8333333333333334,3,3,0,1.0,6.0,1.0,1.0,7.648324113571558,Average Performer,True,False,False,True,False,False,0.3036125230494044,1225,Good,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S2523,Jonathan Walker,Male,2026-03-30,High,17.009234162404308,0.9,0.75,9.525,4,0.86075,86.75,28,75.33333333333333,3,83.66666666666667,3.0,1,5,0,2.7,6.0,3.0,3.0,17.009234162404308,High Performer,False,False,False,False,False,False,0.1980852479273225,214,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2524,Nicholas Long,Female,2025-01-20,High,14.770965011101836,0.9666666666666668,1.0,21.8,3,0.8131538461538461,83.11538461538461,26,94.0,3,86.5,2.333333333333333,2,4,0,1.8,10.0,1.0,2.0,14.770965011101836,High Performer,False,False,False,False,False,False,0.1597097669594249,70,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2525,Kurt Wagner,Male,2024-11-11,High,17.50906612735338,0.9,0.5,16.125,4,0.8446206896551725,83.93103448275862,29,87.75,4,79.16666666666667,4.333333333333333,2,4,0,2.0,6.0,3.0,4.0,17.50906612735338,High Performer,False,False,False,False,False,False,0.1835911277850648,280,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2526,Dylan Foster,Male,2026-04-10,Low,7.783423902327464,0.5333333333333333,0.3333333333333333,10.2,3,0.7072083333333333,68.125,24,62.25,4,69.83333333333333,5.0,0,5,1,1.2,7.0,2.0,3.0,7.783423902327464,At Risk,True,False,False,True,False,False,0.405795606910848,1817,Average,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S2527,Bradley Duncan,Male,2025-06-25,Low,7.01260686825559,0.5666666666666667,1.0,13.275,4,0.6914838709677419,71.12903225806451,31,71.5,2,74.5,5.833333333333333,1,5,0,1.5,10.0,1.0,4.0,7.01260686825559,At Risk,True,False,False,True,False,True,0.3786066548723718,1666,Good,"['Attend more live classes and review missed sessions.', 'Follow a weekly planner to complete assignments on time.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Follow a weekly planner to complete assignments on time. | Use a daily study schedule with focused time blocks.
S2528,James Miller,Female,2025-06-13,Low,2.4679686916533057,0.6,0.0,5.266666666666667,3,0.6266333333333333,65.8,30,56.25,4,80.83333333333333,3.8333333333333335,1,5,0,1.3,3.0,0.0,0.0,2.4679686916533057,At Risk,True,False,False,True,False,False,0.4220900782708668,1725,Average,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S2529,Patricia Anderson,Female,2026-07-10,Medium,10.521404975986684,0.5666666666666667,1.0,11.066666666666668,3,0.7486206896551725,73.79310344827586,29,76.5,4,73.16666666666667,3.8333333333333335,1,5,0,2.3,6.0,1.0,7.0,10.521404975986684,At Risk,True,False,False,False,False,False,0.3446936139968148,1247,Good,['Attend more live classes and review missed sessions.'],Attend more live classes and review missed sessions.
S2530,Justin Freeman,Male,2025-06-09,Medium,8.93038863884923,0.5666666666666667,0.6666666666666666,5.3,3,0.7328387096774194,73.64516129032258,31,66.0,2,84.16666666666667,3.8333333333333335,1,5,0,1.6,10.0,0.0,5.0,8.93038863884923,At Risk,True,False,False,True,False,False,0.3579057488329844,1373,Good,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S2531,Christina Gilbert,Female,2026-06-24,Low,4.556280259699768,0.6,0.5,9.6,4,0.6327619047619047,61.95238095238095,21,68.0,4,80.83333333333333,4.0,1,5,0,1.0,6.0,1.0,2.0,4.556280259699768,At Risk,True,False,False,True,False,False,0.3915307279221791,1735,Good,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S2532,Danielle Jones,Female,2025-07-18,Medium,13.677079843339728,0.7666666666666667,0.3333333333333333,9.766666666666667,3,0.6735862068965517,69.48275862068965,29,76.5,2,81.66666666666667,2.1666666666666665,2,4,0,2.1,7.0,1.0,2.0,13.677079843339728,Average Performer,False,False,False,False,False,False,0.2965647716560185,1029,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2533,Erica Glass,Male,2026-05-20,Medium,8.943287276453601,0.7333333333333333,0.6666666666666666,16.266666666666666,3,0.8199629629629629,79.25925925925925,27,70.0,3,86.0,3.0,0,6,0,2.6,6.0,4.0,4.0,8.943287276453601,Average Performer,True,False,False,True,False,False,0.2793195595866438,576,Good,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S2534,Michael Henderson,Male,2025-08-31,High,16.34731726571978,1.0,0.75,17.1,4,0.78065625,78.53125,32,86.33333333333333,3,81.0,3.0,0,6,0,2.2,5.0,3.0,8.0,16.34731726571978,High Performer,False,False,False,False,False,False,0.1807681651690338,186,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2535,Frank Wheeler,Male,2026-04-05,High,17.16017634898416,0.9666666666666668,1.0,12.0,2,0.8888888888888888,86.85185185185185,27,84.5,2,81.5,2.5,1,5,0,1.3,9.0,3.0,7.0,17.16017634898416,High Performer,False,False,False,False,False,False,0.1575162257942062,307,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2536,Eric Huerta,Male,2026-01-07,Medium,12.753284757791734,0.8,1.0,13.133333333333333,3,0.6908148148148149,68.4074074074074,27,74.33333333333333,3,76.33333333333333,4.333333333333333,1,5,0,1.9,6.0,0.0,4.0,12.753284757791734,Average Performer,False,False,False,False,False,False,0.2977056769944095,1281,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2537,Wanda Ramos,Female,2025-05-03,Medium,9.033070218413595,0.7333333333333333,1.0,11.5,3,0.81024,80.6,25,76.5,2,82.5,3.0,0,6,0,1.4,9.0,4.0,2.0,9.033070218413595,Average Performer,True,False,False,True,False,False,0.2742619911206326,897,Good,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S2538,Andrew Meyers,Male,2024-08-19,Medium,19.180956071380624,0.8333333333333334,1.0,13.65,4,0.8454,86.4,30,84.0,3,84.5,1.5,2,4,0,1.8,6.0,2.0,3.0,19.180956071380624,Average Performer,False,False,False,False,False,False,0.195344276488215,306,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2539,James Todd,Female,2025-07-05,High,16.58190779926298,0.9666666666666668,1.0,15.633333333333333,3,0.7307241379310344,71.89655172413794,29,94.0,2,85.0,1.1666666666666667,4,2,0,2.1,9.0,2.0,4.0,16.58190779926298,Average Performer,False,False,False,False,False,False,0.1821613224558655,206,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2540,Ashley Brown,Female,2024-11-17,High,12.402825459538386,0.9666666666666668,0.6666666666666666,8.733333333333333,3,0.8494615384615384,84.1923076923077,26,88.0,3,86.16666666666667,4.0,1,5,0,2.6,10.0,1.0,5.0,12.402825459538386,High Performer,False,False,False,False,False,False,0.1672378081460258,7,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2541,Tammy Melton,Male,2026-03-17,Low,1.5794868554329504,0.6,0.0,7.225,4,0.7052962962962963,66.25925925925925,27,58.66666666666666,3,76.16666666666667,3.8333333333333335,0,6,0,1.1,5.0,2.0,4.0,1.5794868554329504,At Risk,True,False,False,True,False,False,0.4028790606391954,1779,Average,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S2542,Alexis Benson,Female,2024-08-03,High,22.75732184659074,0.8,0.75,11.125,4,0.8078181818181818,82.13636363636364,22,79.5,4,86.5,3.8333333333333335,1,5,0,2.0,8.0,2.0,4.0,22.628166883106164,Average Performer,False,False,False,False,False,False,0.21233412824678,413,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2543,Jerry Johnson,Male,2026-02-04,Medium,9.310536736966649,0.7,0.25,8.775,4,0.7802800000000001,80.0,25,69.66666666666667,3,81.83333333333333,3.333333333333333,1,5,0,1.7,7.0,2.0,4.0,9.310536736966649,Average Performer,True,False,False,True,False,False,0.30555632482425,1133,Good,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S2544,Joshua Harris,Other,2026-04-14,Low,1.0,0.8,0.0,7.95,2,0.7763846153846153,75.76923076923077,26,69.5,4,72.66666666666667,3.8333333333333335,1,5,0,1.1,9.0,0.0,1.0,1.0,Average Performer,False,False,False,True,False,False,0.3165846153846153,1481,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S2545,Deanna Webb,Female,2025-09-01,High,13.077329483499089,1.0,0.5,12.5,4,0.8073846153846154,83.11538461538461,26,81.5,4,86.33333333333333,3.1666666666666665,2,4,0,2.0,6.0,3.0,5.0,13.077329483499089,High Performer,False,False,False,False,False,False,0.1825912916758676,103,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2546,Brenda Hale,Female,2024-09-19,High,18.74051335396878,0.9,0.5,19.5,4,0.8644999999999999,88.77272727272727,22,94.0,2,89.33333333333333,2.833333333333333,3,3,0,2.3,8.0,0.0,4.0,18.74051335396878,High Performer,False,False,False,False,False,False,0.1467987166150781,21,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2547,Kevin Alvarado,Female,2024-09-30,Medium,8.256546461125419,0.7666666666666667,0.6666666666666666,12.966666666666669,3,0.6719583333333333,67.08333333333333,24,76.5,2,83.66666666666667,5.0,0,6,0,2.4,7.0,0.0,5.0,8.256546461125419,Average Performer,False,False,False,True,False,False,0.3076044671805197,890,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S2548,Christopher Campbell,Male,2025-04-15,Medium,9.96261255733629,1.0,1.0,15.8,2,0.6548888888888889,71.66666666666667,27,75.33333333333333,3,75.33333333333333,1.3333333333333333,2,4,0,2.3,4.0,1.0,4.0,9.96261255733629,Average Performer,False,False,False,True,False,False,0.2649601352733259,886,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S2549,Lisa Brown,Female,2025-03-28,Medium,11.931668593444511,0.9,0.6666666666666666,16.866666666666667,3,0.8440740740740741,85.25925925925925,27,72.0,3,77.5,2.833333333333333,1,5,0,1.0,5.0,2.0,4.0,11.931668593444511,High Performer,False,False,False,False,False,False,0.2316986062941665,1052,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2550,Alejandra Price,Female,2025-06-03,Low,12.48531783573793,0.8333333333333334,1.0,10.6,2,0.7379354838709677,74.70967741935483,31,77.0,4,79.0,5.5,0,6,0,1.6,10.0,2.0,5.0,12.48531783573793,Average Performer,False,False,False,False,False,True,0.2665727269160315,1074,Good,['Follow a weekly planner to complete assignments on time.'],Follow a weekly planner to complete assignments on time.
S2551,Samuel Keller,Female,2026-03-18,High,13.380239711288334,0.9,0.25,15.475,4,0.7591818181818181,78.31818181818181,22,78.25,4,85.83333333333333,3.6666666666666665,1,5,0,1.5,10.0,1.0,9.0,13.380239711288334,High Performer,False,False,False,False,False,False,0.2285448552672337,635,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2552,Alicia Dillon,Female,2024-12-01,Medium,14.53020209033203,0.7666666666666667,0.5,14.95,2,0.6983214285714286,68.17857142857143,28,76.5,4,82.66666666666667,2.833333333333333,3,3,0,1.6,6.0,2.0,4.0,14.53020209033203,Average Performer,False,False,False,False,False,False,0.2855113995360746,1148,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2553,Crystal James,Female,2025-06-29,Medium,15.095280270109631,0.8666666666666667,1.0,18.9,3,0.8515238095238096,84.04761904761905,21,86.75,4,85.33333333333333,3.5,1,5,0,2.1,9.0,2.0,4.0,15.095280270109631,High Performer,False,False,False,False,False,False,0.1886379898009164,119,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2554,Ariana Stewart,Male,2024-09-12,High,17.967198393472806,0.9333333333333332,0.25,19.275,4,0.8825,90.60857142857144,24,90.5,4,77.0,2.833333333333333,1,5,0,1.8,7.0,1.0,3.0,17.967198393472806,High Performer,False,False,False,False,False,False,0.1604986706829846,288,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2555,Kim Lopez,Male,2025-05-28,Medium,11.339890558015885,0.8666666666666667,0.8,16.919999999999998,5,0.7807407407407406,78.70370370370371,27,69.33333333333333,3,78.0,2.0,3,3,0,1.2,10.0,1.0,0.0,11.339890558015885,Average Performer,False,False,False,False,False,False,0.2650947180494047,1230,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2556,Judith House,Female,2026-03-08,Medium,6.343930174528488,0.8,0.6666666666666666,13.533333333333331,3,0.7743448275862069,73.06896551724138,29,77.5,4,77.33333333333333,4.166666666666667,0,6,0,1.7,10.0,0.0,3.0,6.343930174528488,Average Performer,False,False,False,True,False,False,0.2808367262878167,1001,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S2557,David Moreno,Male,2024-08-24,Medium,13.74609132569898,0.8666666666666667,0.5,18.2,4,0.7460689655172413,76.3103448275862,29,82.0,2,80.5,3.1666666666666665,2,4,0,1.0,7.0,2.0,1.0,13.74609132569898,Average Performer,False,False,False,False,False,False,0.2403974153639134,1045,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2558,James Moore,Female,2025-12-21,High,20.433820663657023,1.0,1.0,11.933333333333332,3,0.8919259259259259,90.33333333333331,27,79.5,2,76.5,1.3333333333333333,3,3,0,1.9,4.0,2.0,7.0,20.433820663657023,High Performer,False,False,False,False,False,False,0.1575876705630796,357,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2559,Harold Garrett,Female,2026-07-13,Medium,11.009216354282676,0.9333333333333332,0.6666666666666666,8.766666666666667,3,0.8336764705882352,85.32352941176471,34,79.0,3,80.0,3.0,2,4,0,2.3,6.0,2.0,4.0,11.009216354282676,High Performer,False,False,False,False,False,False,0.2110406846044894,286,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2560,William Mason,Male,2025-12-07,Medium,18.152691110720543,0.9,1.0,20.625,4,0.8030344827586207,82.62068965517241,29,83.66666666666667,3,80.16666666666667,3.6666666666666665,3,3,0,1.5,10.0,2.0,4.0,18.152691110720543,High Performer,False,False,False,False,False,False,0.2011245940622791,572,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2561,Lori Johns,Male,2024-11-21,Low,6.548403218972433,0.6,0.3333333333333333,10.5,3,0.7946666666666666,81.07407407407408,27,65.0,2,77.83333333333333,3.1666666666666665,1,5,0,1.3,8.0,2.0,7.0,6.548403218972433,At Risk,True,False,False,True,False,False,0.3484789919525689,1478,Good,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S2562,Robin Johnson,Female,2026-06-28,High,17.085800359603894,0.9,1.0,10.95,4,0.8499230769230769,87.15384615384616,26,94.0,2,76.33333333333333,3.0,0,6,0,2.900999999999999,7.0,3.0,7.0,17.085800359603894,High Performer,False,False,False,False,False,False,0.1748085760240672,192,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2563,Diana Hernandez,Male,2025-10-16,Medium,15.186340963157786,0.8,0.6666666666666666,10.166666666666666,3,0.8340000000000001,83.4074074074074,27,76.75,4,82.66666666666667,3.0,2,4,0,1.1,9.0,2.0,1.0,15.186340963157786,Average Performer,False,False,False,False,False,False,0.2343341475921055,857,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2564,Mary Miller,Female,2024-09-09,Medium,12.721826197176854,0.9666666666666668,0.3333333333333333,14.233333333333333,3,0.7542692307692308,78.3076923076923,26,81.5,4,78.83333333333333,5.333333333333333,0,6,0,1.4,7.0,2.0,2.0,12.721826197176854,High Performer,False,False,False,False,False,True,0.2189979986096219,749,Good,['Follow a weekly planner to complete assignments on time.'],Follow a weekly planner to complete assignments on time.
S2565,Tyler Salazar,Male,2025-11-29,Medium,4.640375709843746,0.9,0.6666666666666666,9.8,3,0.7086153846153846,69.11538461538461,26,67.5,2,81.83333333333333,3.1666666666666665,0,6,0,1.8,2.0,2.0,2.0,4.640375709843746,Average Performer,False,False,False,True,False,False,0.2930644453407752,1067,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S2566,Crystal Allen,Female,2026-02-01,Medium,8.976343105820964,0.8333333333333334,0.75,18.2,4,0.7795555555555554,81.51851851851852,27,81.25,4,75.83333333333333,1.6666666666666667,2,4,0,1.1,9.0,2.0,4.0,8.976343105820964,Average Performer,False,False,False,True,False,False,0.2591091422354476,1108,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S2567,Wesley Browning,Male,2026-04-08,Medium,14.435241293106827,0.6,1.0,7.233333333333333,3,0.753,77.66666666666667,27,71.33333333333333,3,82.33333333333333,3.1666666666666665,1,5,0,1.0,4.0,4.0,2.0,14.435241293106827,At Risk,True,False,False,False,False,False,0.3218452301005663,1466,Good,['Attend more live classes and review missed sessions.'],Attend more live classes and review missed sessions.
S2568,Joshua Clark,Female,2025-12-21,Low,10.296564215842857,0.7,0.6666666666666666,3.999666666666666,3,0.6472962962962963,63.77777777777778,27,69.0,2,75.33333333333333,5.333333333333333,0,6,0,1.3,5.0,3.0,4.0,10.296564215842857,Average Performer,True,False,False,False,False,True,0.354069700571504,1716,Good,"['Attend more live classes and review missed sessions.', 'Follow a weekly planner to complete assignments on time.']",Attend more live classes and review missed sessions. | Follow a weekly planner to complete assignments on time.
S2569,Joshua Mcbride,Male,2026-06-07,Low,7.25489328277245,0.6,0.25,6.75,4,0.797576923076923,77.42307692307692,26,67.0,2,68.0,4.666666666666667,1,5,0,2.0,5.0,1.0,3.0,7.25489328277245,At Risk,True,False,False,True,False,False,0.3565896898699919,1395,Good,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S2570,Ellen Thornton,Female,2025-09-03,Medium,8.169367853244495,0.9666666666666668,1.0,11.72,5,0.7831071428571429,77.17857142857143,28,84.25,4,81.5,4.0,0,6,0,1.9,9.0,3.0,6.0,8.169367853244495,High Performer,False,False,False,True,False,False,0.2122277708430792,307,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S2571,Brandy Forbes,Male,2025-03-13,Medium,16.7773120867934,0.8666666666666667,0.5,18.075,4,0.7306923076923078,77.76923076923077,26,84.0,2,84.33333333333333,2.833333333333333,1,5,0,2.6,8.0,2.0,3.0,16.7773120867934,Average Performer,False,False,False,False,False,False,0.2276823608086575,411,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2572,Brianna Fitzpatrick,Female,2025-06-17,Low,9.301293489657285,0.6333333333333333,0.25,6.1,4,0.745695652173913,73.47826086956522,23,66.5,4,70.16666666666667,6.333333333333333,1,3,2,1.5,8.0,1.0,6.0,9.301293489657285,At Risk,True,False,False,True,False,True,0.3564547372903496,1652,Good,"['Attend more live classes and review missed sessions.', 'Follow a weekly planner to complete assignments on time.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Follow a weekly planner to complete assignments on time. | Use a daily study schedule with focused time blocks.
S2573,Emily Grant,Female,2025-06-04,Low,3.5287265746942653,0.8,0.3333333333333333,12.3,3,0.6988333333333333,68.06666666666666,30,65.66666666666667,3,79.66666666666667,5.833333333333333,0,6,0,1.0,8.0,2.0,5.0,3.5287265746942653,Average Performer,False,False,False,True,False,True,0.3306948502299309,1606,Good,"['Follow a weekly planner to complete assignments on time.', 'Use a daily study schedule with focused time blocks.']",Follow a weekly planner to complete assignments on time. | Use a daily study schedule with focused time blocks.
S2574,Bailey Stewart,Male,2026-06-15,Low,6.953902688146076,0.5333333333333333,0.8,8.74,5,0.6181071428571429,62.75,28,67.25,4,67.83333333333333,3.1666666666666665,0,6,0,1.4,10.0,3.0,0.0,6.953902688146076,At Risk,True,False,False,True,False,False,0.4275997670891586,1815,Average,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S2575,Monica Cannon,Male,2026-01-06,Medium,4.85739974469967,0.8666666666666667,0.6666666666666666,8.933333333333332,3,0.7708387096774194,77.25806451612904,31,76.33333333333333,3,85.83333333333333,5.666666666666667,0,6,0,1.3,9.0,3.0,3.0,4.85739974469967,High Performer,False,False,False,True,False,True,0.2585215544016916,768,Good,"['Follow a weekly planner to complete assignments on time.', 'Use a daily study schedule with focused time blocks.']",Follow a weekly planner to complete assignments on time. | Use a daily study schedule with focused time blocks.
S2576,Jennifer Jenkins,Male,2026-01-22,High,14.706054726344767,0.9333333333333332,0.6666666666666666,20.1,3,0.8194000000000001,85.85,20,85.66666666666667,3,80.0,3.333333333333333,0,6,0,1.6,9.0,0.0,5.0,14.706054726344767,High Performer,False,False,False,False,False,False,0.1927481965174713,404,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2577,Timothy Shannon,Female,2025-09-30,Medium,11.510125992470236,0.8666666666666667,1.0,9.6,4,0.8056399999999999,76.24,25,66.33333333333333,3,79.66666666666667,1.0,3,3,0,1.4,9.0,3.0,3.0,11.510125992470236,Average Performer,False,False,False,False,False,False,0.2606993516854911,1069,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2578,Denise Maxwell,Female,2026-06-05,Medium,14.255248374203568,0.9,0.75,7.949999999999999,4,0.716391304347826,74.47826086956522,23,70.66666666666667,3,76.83333333333333,4.666666666666667,1,4,1,1.7,7.0,1.0,5.0,14.255248374203568,Average Performer,False,False,False,False,False,False,0.2678611544268099,1217,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2579,Cody Farmer,Female,2025-03-20,Medium,11.683168272673903,0.9333333333333332,1.0,11.2,2,0.8027916666666667,83.66666666666667,24,82.0,2,74.83333333333333,3.0,1,5,0,1.0,8.0,1.0,4.0,11.683168272673903,High Performer,False,False,False,False,False,False,0.2203712459849819,921,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2580,Debra Bradley,Male,2026-02-07,Medium,22.956242452198968,0.6666666666666666,1.0,20.4,4,0.7646785714285714,79.10714285714286,28,79.33333333333333,3,82.66666666666667,2.5,2,4,0,1.7,5.0,0.0,6.0,22.628166883106164,At Risk,True,False,False,False,False,False,0.2646926780303298,928,Good,['Attend more live classes and review missed sessions.'],Attend more live classes and review missed sessions.
S2581,David Mcdaniel,Male,2026-02-23,Low,1.0,0.8666666666666667,1.0,8.5,3,0.8226785714285715,80.25,28,80.75,4,72.83333333333333,4.5,1,5,0,1.0,6.0,0.0,3.0,1.0,High Performer,False,False,False,True,False,False,0.2632797619047619,1060,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S2582,Michael Woods,Female,2025-03-27,Medium,3.51019732026546,0.9333333333333332,0.0,9.6,4,0.804875,82.3125,32,57.5,2,75.5,3.0,1,5,0,1.7,3.0,3.0,4.0,3.51019732026546,Average Performer,False,False,False,True,False,False,0.288178673366003,1062,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S2583,Lisa Joseph,Female,2026-07-03,Low,8.057457980228548,0.4666666666666667,0.6666666666666666,12.5,3,0.71348,67.92,25,67.66666666666667,3,77.66666666666667,3.0,1,5,0,1.0,8.0,1.0,1.0,8.057457980228548,At Risk,True,False,False,True,False,False,0.3973123550494286,1762,Good,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S2584,Samuel Henry,Other,2025-04-20,Medium,5.774279719889357,0.7666666666666667,1.0,16.375,4,0.7711739130434782,73.30434782608695,23,77.5,2,71.83333333333333,5.0,0,6,0,1.0,8.0,0.0,3.0,5.774279719889357,Average Performer,False,False,False,True,False,False,0.2997954601205664,1442,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S2585,Corey Johnson,Male,2024-08-02,Medium,7.546067220581341,0.9666666666666668,1.0,6.966666666666666,3,0.7264814814814814,71.48148148148148,27,69.75,4,81.33333333333333,2.333333333333333,1,5,0,1.3,6.0,1.0,2.0,7.546067220581341,Average Performer,False,False,False,True,False,False,0.2600237208374355,1055,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S2586,Alexis Nelson,Female,2026-04-30,Medium,11.597892596846044,0.9333333333333332,0.75,14.775,4,0.8419642857142857,85.32142857142857,28,81.75,4,88.66666666666667,0.6666666666666666,5,1,0,2.4,9.0,1.0,5.0,11.597892596846044,High Performer,False,False,False,False,False,False,0.1885826494602658,37,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2587,Patrick Mcneil,Male,2025-03-01,Low,2.306918900617286,0.5666666666666667,1.0,9.5,2,0.6571538461538461,64.76923076923077,26,67.0,2,78.33333333333333,4.0,0,6,0,1.0,6.0,0.0,6.0,2.306918900617286,At Risk,True,False,False,True,False,False,0.4039198822356363,1784,Average,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
